,연번,비상소화장치일련번호,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,위도,경도,도로명주소
2221,2222,110082395,1526,193199.73895455,541109.1493651,000119,52201,N,20231013120007,37.46938599128133,126.92312748452598,서울 관악구 신림동 644-6
2222,2223,110082421,1528,210234.1931296,548477.11353059,000021,52201,N,20231027120009,37.535740006131235,127.11579329435831,서울 송파구 풍납동 175-1
2223,2224,110082422,1529,210400.88020363,548530.85563937,000020,52201,N,20231025120007,37.536222357567745,127.11768000837442,서울 송파구 풍납동 139-6
2224,2225,110082425,1530,213902.65231239,543662.08963066,000017,52201,N,20231025120007,37.49230862111541,127.15720839343487,서울 송파구 마천동 278-19
2225,2226,110081431,1531,200637.4163188,556499.36346748,4,52201,N,20231118120007,37.60807663477294,127.00721893446624,서울 성북구 정릉동 376-4
2226,2227,110080404,1358,199204.90511145,552469.91987946,3-11,52202,N,20231027120009,37.57177153319738,126.9909996804442,서울 종로구 돈의동 78-1
2227,2228,110080405,1359,197954.33581771,550963.30339064,000390,52201,N,20231031120006,37.558195049202446,126.97684768138586,서울 중구 남창동 64-13
2228,2229,110080412,1361,198348.94133102,550664.98591736,000364,52201,N,20231101120003,37.55550800786089,126.98131439940181,서울 중구 회현동1가 147-23
2229,2230,110080413,1362,199933.76700363,552339.67879095,3-24,52201,N,20231029120041,37.57059840789711,126.999250267117,서울 종로구 종로4가 157-2
2230,2231,110080414,1363,197408.85857138,552997.84576347,2-25,52202,N,20231112120003,37.57652481660798,126.97066691876347,서울 종로구 체부동 214
2231,2232,110080415,1364,196219.2073495,551411.94887754,108,52201,N,20231017120007,37.56223184618902,126.95720762085276,서울 서대문구 북아현동 3-275
2232,2233,110080416,1365,196390.28983155,551516.05301958,129,52201,N,20231021120008,37.56317050661671,126.95914348160275,서울 서대문구 충정로3가 7-58
2233,2234,110080417,1366,196854.95483554,551246.98337701,131,52201,N,20231115120002,37.56074790148498,126.96440394666581,서울 서대문구 충정로3가 281-22
2234,2235,110080418,1367,199091.6708506,552039.89648173,000009,52201,N,20231031120006,37.56789693735707,126.98971842324791,서울 중구 수표동 11-26
2235,2236,110080423,1371,196356.11216323,551109.85134538,92,52201,N,20231116120041,37.55951050920861,126.95875865902977,서울 서대문구 북아현동 627
2236,2237,110081029,1768,207499.90641149,550967.95738655,000030,52201,N,20231102120007,37.55820873999153,127.08488208418122,서울 광진구 중곡동 135-1
2237,2238,110081853,1415,201447.97308952,558679.78146875,416,52201,N,20231026120008,37.62772102189095,127.0164030523769,서울 강북구 미아동 791-1114
2238,2239,110081854,1416,201320.03923106,558642.69190579,417,52201,N,20231026120008,37.62738704247653,127.01495371421692,서울 강북구 수유동 486-64
2239,2240,110081855,1417,201815.18634093,558655.40630683,418,52201,N,20231111120009,37.62750075334511,127.0205628881593,서울 강북구 미아동 791-445
2240,2241,110082610,1891,196169.85877397,545827.12656706,000229,52201,N,20231026120008,37.51191238236479,126.95667819586566,서울 동작구 본동 8-144
2241,2242,110080326,1899,198726.57455878,542158.60761481,000035,52201,N,20231114120009,37.47886584329984,126.98560293663992,서울 서초구 방배동 528-2
2242,2243,110080347,1918,199403.95597765,541779.72350137,000058,52201,N,20231106120008,37.47545274598336,126.9932615659789,서울 서초구 방배동 593-72
2243,2244,110080356,1926,201683.88058489,545372.30148706,000067,52201,N,20231102120007,37.507820796497406,127.01904492819122,서울 서초구 반포동 716
2244,2245,110082615,1935,197361.75965177,542566.81987351,000282,52201,N,20231023120005,37.48254098461043,126.97017118379897,서울 동작구 사당동 278-31
2245,2246,110081785,1949,191337.98496545,550356.55896079,000087,52201,N,20231116120041,37.55268987458173,126.90197269066306,서울 마포구 망원동 459-4
2246,2247,110081789,1957,195100.25439477,550014.21328011,000092,52201,N,20231024120006,37.54963301876182,126.94455224315249,서울 마포구 대흥동 34-6
2247,2248,110081797,1965,193418.09398953,551441.53506653,000100,52201,N,20231117120006,37.562482668762854,126.9255033602725,서울 마포구 연남동 387-16
2248,2249,110081166,2331,198114.36474859,550080.60086999,000003,52201,N,20231025120007,37.55024226043127,126.97866111672383,서울 용산구 후암동 56-11
2249,2250,110080939,1986,200470.06236337,553151.0639936,4-31,52201,N,20231002120010,37.57790882856008,127.00532145127087,서울 종로구 이화동 5-7
2250,2251,110081196,2435,199396.74977884,549035.68753212,000046,52201,N,20231022120010,37.540829330905275,126.99317414772989,서울 용산구 이태원동 247-1
2251,2252,110081205,2443,199685.24731875,547027.00856021,000025,52201,N,20231108120004,37.522731251551654,126.99643939420288,서울 용산구 동빙고동 64
2252,2253,110081215,2452,196155.86678849,548356.74429782,000052,52201,N,20231027120009,37.53470423818136,126.95650670703816,서울 용산구 원효로3가 1-139
2253,2254,110081223,2459,197785.13083164,550234.9808945,000071,52201,N,20231009120013,37.55163248964907,126.97493485954662,서울 용산구 동자동 19-80
2254,2255,110081338,2469,191563.14398349,546166.78209952,000068,52201,N,20231113120034,37.5149420855808,126.90456890692694,서울 영등포구 영등포동 411-28
2255,2256,110081646,2355,212032.64407368,550379.06242266,000032,52201,N,20231111120009,37.55285479986959,127.13617272405483,서울 강동구 암사동 454-31
2256,2257,110081678,2362,212092.71810576,549223.35146308,000070,52201,N,20231015120025,37.54244110131269,127.13683354101956,서울 강동구 천호동 110-37
2257,2258,110082302,2371,194180.45631791,545197.43179815,000265,52201,N,20231119120004,37.506228410402485,126.93418153727977,서울 동작구 대방동 13-113
2258,2259,110082505,2381,207827.19540777,557152.30469868,1-15,52201,N,20231027120009,37.61392648598833,127.08865231281959,서울 중랑구 신내동 653
2259,2260,110084552,0,203754.93670147,554259.16296304,073,52201,N,20231012120004,37.587885191253164,127.04251431378813,서울 동대문구 청량리동 203-146
2260,2261,110084596,0,200912.72505414,558461.37047932,436,52201,N,20231029120041,37.625753854997775,127.01033933741462,서울 강북구 수유동 산 127-28
2261,2262,110084610,0,207405.73651696,540337.60882611,000092,52201,N,20231016120009,37.462429680100634,127.08370926319763,서울 서초구 내곡동 1-3026
2262,2263,110084450,0,192534.75435127,552269.68836199,146,52201,N,20231116120041,37.569937556828144,126.91549695057772,서울 서대문구 남가좌동 290-147
2263,2264,110084628,0,199871.48461243,557706.18767342,216,52201,N,20231021120008,37.6189501970269,126.99854431204787,서울 성북구 정릉동 822-16
2264,2265,110083942,0,193687.95423839,557642.89092696,86,52201,N,20231011120006,37.61835825133858,126.92850431623202,서울 은평구 불광동 331-126
2265,2266,110084665,0,210554.6835998,548560.12872027,000034,52201,N,20231026120008,37.53648436069125,127.11942062295711,서울 송파구 풍납동 144-28
2266,2267,110082948,0,207068.8420373,557308.40975508,1-16,52201,N,20231028120004,37.61533911328013,127.08006457352556,서울 중랑구 묵동 109-20
2267,2268,110084105,0,192087.33668979,557759.17016337,69,52201,N,20231031120006,37.6193935348015,126.91037309964621,서울 은평구 갈현동 228-2
2268,2269,110081693,2393,211386.10066236,550047.01637173,000002,52201,N,20231023120005,37.549871289924205,127.12885069734133,서울 강동구 암사동 496-17
2269,2270,110081698,2400,211445.37826314,550274.07167476,000104,52201,N,20231011120006,37.55191631528202,127.129525050334,서울 강동구 암사동 499-14
2270,2271,110080387,2409,186237.66135407,549882.99436205,16,52201,N,20231106120008,37.548361053558665,126.84426178659405,서울 강서구 화곡동 75-1
2271,2272,110080964,2416,199904.11352006,551825.78706298,000198,52201,N,20231114120009,37.56596826301239,126.99891466789668,서울 중구 을지로4가 178-1
2272,2273,110081814,2425,201491.91113393,558781.89434914,401,52201,N,20231026120008,37.628640974888995,127.01690100339006,서울 강북구 수유동 482-21
2273,2274,110082859,2285,194279.98085022,543705.40287499,000337,52201,N,20231023120005,37.492785767687565,126.93531874591122,서울 동작구 상도동 산 80-32
2274,2275,110081867,2292,201265.97879237,558463.0588557,422,52201,N,20231029120041,37.625768648552224,127.01434099394108,서울 강북구 미아동 791-1440
2275,2276,110081977,2299,186241.7359607,544228.37922214,000028,52201,N,20231114120009,37.497413071951655,126.844413730271,서울 구로구 오류동 31
2276,2277,110080092,2315,193193.17455235,552305.29852524,3,52205,N,20231026120008,37.57026350194543,126.92294961880819,서울 서대문구 연희동 537-28
2277,2278,110081340,2472,191494.95032213,546299.47201535,000071,52201,N,20231113120034,37.5161369992823,126.9037960200666,서울 영등포구 영등포동4가 357-15
2278,2279,110082200,2188,197301.05690464,543621.61915827,000139,52201,N,20231024120006,37.49204463465975,126.96948099260061,서울 동작구 사당동 178-2
2279,2280,110082210,2197,196830.19154674,541505.99779654,000089,52201,N,20231112120003,37.47298120834191,126.96416566456837,서울 관악구 봉천동 196-1
2280,2281,110080481,2205,200510.54637357,553824.04007153,4-24,52201,N,20231002120010,37.58397227934565,127.00578022875561,서울 종로구 동숭동 4-97
2281,2282,110080489,2212,196007.96566356,557087.1017629,5-03,52201,N,20231102120007,37.61336365239737,126.95478579261561,서울 종로구 구기동 230-79
2282,2283,110080499,2222,199862.21030329,554143.16613926,4-18,52201,N,20231106120008,37.58684771428403,126.99843993289333,서울 종로구 명륜1가 33-115
2283,2284,110080515,2233,200109.68849875,552237.80625556,4-27,52201,N,20231027120009,37.56968053689344,127.00124161776948,서울 종로구 예지동 293-1
2284,2285,110080523,2240,198768.01350263,551083.73163666,000064,52201,N,20231026120008,37.55928155088797,126.98605648059923,서울 중구 남산동2가 15-11
2285,2286,110081805,2248,190892.67161504,552984.73628199,000046,52201,N,20231113120034,37.57636532398886,126.89690049476884,서울 마포구 상암동 1488
2286,2287,110082697,2263,198517.58381918,553823.04762336,1-05,52201,N,20231111120009,37.58396228582863,126.98321660106441,서울 종로구 삼청동 35-234
2287,2288,110082587,323,195893.78558415,544880.18396978,000328,52201,N,20231109120021,37.50337919891275,126.953560885133,서울 동작구 상도동 54-20
2288,2289,110081981,41,186647.75754413,545332.81039511,000040,52201,N,20231110120028,37.50736998364694,126.84898519755976,서울 구로구 고척동 241-354
2289,2290,110082373,123,196478.94750093,541298.46959467,000025,52202,N,20231028120004,37.47111008720385,126.9601958817123,서울 관악구 봉천동 228
2290,2291,110081385,387,191726.40051107,544386.35251297,000045,52201,N,20231116120041,37.49890182376881,126.90643555773855,서울 영등포구 신길동 442-22
2291,2292,110080641,928,196334.44214829,550973.17991284,87,52201,N,20231110120028,37.558279017939626,126.95851408167371,서울 서대문구 북아현동 58-1
2292,2293,110080394,1348,183524.70351742,551380.6487237,15,52201,N,20231103120009,37.5618103308727,126.81352776494411,서울 강서구 공항동 14-63
2293,2294,110080419,1368,197004.09332159,550835.5521785,000362,52201,N,20231103120009,37.55704141573619,126.96609359607426,서울 중구 만리동1가 55-4
2294,2295,110080185,1275,195380.78594989,554343.08364227,84,52201,N,20231020120003,37.588637379919774,126.94769960053979,서울 서대문구 홍제동 270-1
2295,2296,110081752,1681,195917.38421799,550789.59626552,000029,52201,N,20231116120041,37.556623181833324,126.95379494117262,서울 마포구 아현동 570-16
2296,2297,110081739,1662,191831.79408105,550697.59545655,000041,52201,N,20231110120028,37.55576710929067,126.90755728537734,서울 마포구 망원동 57-143
2297,2298,110081518,2154,203891.26490543,556251.57095015,150,52201,N,20231116120041,37.605836042685326,127.04406844038488,서울 성북구 상월곡동 98-19
2298,2299,110081774,2045,191357.98735674,550617.58689905,000074,52201,N,20231110120028,37.555041915068635,126.90219598231077,서울 마포구 망원동 408-3
2299,2300,110084973,0,202435.58314174,540771.20874417,000094,52201,N,20231114120009,37.46636290632563,127.02753157196233,서울 서초구 우면동 140
2300,2301,110080485,0,196737.12073569,555950.56403288,5-20,52201,N,20231115120002,37.60312644334794,126.96304934526464,서울 종로구 신영동 72-20
2301,2302,110085114,0,200797.56687936,551606.04634859,409,52201,N,20231027120009,37.563988067417384,127.00902736262456,서울 중구 광희동2가 188
2302,2303,110085148,0,189983.71707298,547526.47148826,000082,52201,N,20231110120028,37.527177117373554,126.88668517347912,서울 영등포구 양평동3가 34-1
2303,2304,110085221,0,203988.13477501,551532.29826063,000003,52201,N,20231026120008,37.56331531570637,127.04513980591182,서울 성동구 마장동 382
2304,2305,110085222,0,201447.86583746,549342.05482843,000012,52201,N,20231112120003,37.543588759981255,127.0163833881616,서울 성동구 옥수동 360-8
2305,2306,110085232,0,202913.05105472,549940.0338288,000006,52201,N,20231025120007,37.54897308005088,127.03296512508028,서울 성동구 응봉동 193-76
2306,2307,110085233,0,202660.76115158,550279.62587459,000020,52201,N,20231025120007,37.552033561068704,127.03011135378492,서울 성동구 응봉동 265-141
2307,2308,110083250,0,193987.93451954,542340.22081317,000183,52201,N,20231116120041,37.480483520250466,126.93202747040864,서울 관악구 신림동 90-67
2308,2309,110085255,0,207113.34650753,548269.82269711,000138,52201,N,20231010120012,37.53390165945891,127.08048095952401,서울 광진구 자양동 714
2309,2310,110085256,0,207039.38516946,548328.98403433,000139,52201,N,20231109120021,37.53443527043105,127.07964472275668,서울 광진구 자양동 621-52
2310,2311,110085257,0,206989.67421666,548364.12029388,000140,52201,N,20231010120012,37.534752226095186,127.07908261991834,서울 광진구 자양동 613-7
2311,2312,110083274,0,200483.10408986,553894.67942703,4-23,52201,N,20231006120001,37.58460874996002,127.0054695833158,서울 종로구 동숭동 4-13
2312,2313,110083248,0,193187.60690389,540951.42669058,000184,52201,N,20231013120007,37.46796480475707,126.92299179749804,서울 관악구 신림동 652-57
2313,2314,110085313,0,191552.91526558,546173.03276855,000083,52201,N,20231113120034,37.51499831073535,126.9044531360458,서울 영등포구 영등포동 418-88
2314,2315,110085269,0,202658.12832086,564416.44523321,139,52201,N,20231105120007,37.67940465656058,127.03013291347163,서울 도봉구 도봉동 산 53
2315,2316,110085271,0,203556.87165221,553317.9657988,084,52201,N,20231019120009,37.579405856081365,127.04026720539576,서울 동대문구 제기동 995-3
2316,2317,110085272,0,203534.11297157,553310.19117259,085,52201,N,20231019120009,37.57933589479052,127.04000951783377,서울 동대문구 제기동 995-8
2317,2318,110085273,0,203532.86847916,553460.17942207,086,52201,N,20231014120003,37.580687284193615,127.0399961518897,서울 동대문구 제기동 988-21
